10.16.2021 16:00:00;1;cmm_cmm01alk;100.00;100.00;1;31;100.00;40;97.50;0;13;100.00;27;96.30;6;100.00;0;;218;0.00;;0;100.00;1;20;100.00;0.00;;3;100.00;0;;0;;0;;0;;0;;0;;95;100.00;6;100;4;100.00;1;1;100.00;0;;1;100.00;100.00;1;100.00;6;0;;0;;0;;0;;15;0;28.00;52.00;48.68;1192.18;10.00
10.16.2021 17:00:00;1;cmm_cmm01alk;100.00;100.00;1;31;100.00;38;97.37;0;10;90.00;28;100.00;4;75.00;0;;116;0.00;;0;;0;34;100.00;0.00;;24;100.00;0;;0;;0;;0;;0;;4;100.00;94;100.00;3;100;2;100.00;1;0;;0;;0;;100.00;1;100.00;2;0;;0;;0;;0;;21;1;29.00;40.00;46.95;1190.39;9.35
10.16.2021 18:00:00;1;cmm_cmm01alk;;;0;55;100.00;68;100.00;0;30;100.00;38;100.00;20;100.00;0;;152;0.00;;0;100.00;2;46;100.00;0.00;;21;95.24;0;;0;;0;;0;;0;;0;;128;100.00;7;100;7;100.00;0;3;100.00;0;;4;100.00;0.00;1;100.00;4;0;;0;;0;;0;;30;1;44.00;64.00;47.24;1191.16;9.00
10.16.2021 19:00:00;1;cmm_cmm01alk;100.00;100.00;1;41;100.00;45;100.00;0;7;100.00;38;100.00;3;100.00;0;;22;0.00;;0;;0;13;100.00;0.00;;5;100.00;0;;0;;0;;0;;0;;4;100.00;84;98.81;2;100;3;100.00;0;1;100.00;0;;1;100.00;0.00;2;100.00;3;0;;0;;0;;0;;18;0;29.00;34.00;44.00;1187.41;7.96
10.16.2021 20:00:00;1;cmm_cmm01alk;100.00;100.00;1;27;100.00;33;100.00;0;10;100.00;23;100.00;7;100.00;0;;181;0.00;;0;0.00;1;21;100.00;0.00;;8;100.00;0;;0;;0;;0;;0;;0;;59;100.00;3;100;6;100.00;0;2;100.00;0;;2;50.00;0.00;1;100.00;3;0;;0;;0;;0;;14;0;21.00;50.00;41.38;1184.57;6.96
10.16.2021 21:00:00;1;cmm_cmm01alk;;;0;57;100.00;61;100.00;0;3;100.00;58;100.00;2;100.00;0;;21;0.00;;0;;0;4;100.00;1.00;100.00;1;100.00;1;100.00;0;;0;;0;100.00;1;;0;;81;98.77;4;100;2;100.00;0;0;;0;;0;;0.00;2;100.00;1;0;;0;;0;;0;;19;0;29.00;49.00;41.09;1184.55;7.41
10.16.2021 22:00:00;1;cmm_cmm01alk;;;0;30;100.00;33;100.00;0;4;100.00;29;100.00;3;100.00;0;;81;0.00;;0;;0;2;100.00;0.00;;1;100.00;1;0.00;1;0.00;1;0.00;0;;0;;0;;40;97.50;5;100;3;100.00;1;0;;0;;0;;100.00;1;100.00;1;0;;0;;0;;0;;12;0;14.00;34.00;34.50;1178.03;5.05
10.16.2021 23:00:00;1;cmm_cmm01alk;100.00;100.00;1;10;100.00;14;100.00;0;4;100.00;10;100.00;3;100.00;0;;27;0.00;;0;;0;39;100.00;0.00;;14;100.00;0;;0;;0;;0;;0;;0;;89;100.00;4;100;3;100.00;1;0;;0;;0;;100.00;1;100.00;3;0;;0;;0;;0;;4;0;6.00;82.00;43.55;1186.52;10.02
10.17.2021 00:00:00;1;cmm_cmm01alk;100.00;100.00;3;11;100.00;15;100.00;0;4;100.00;11;100.00;4;100.00;0;;3;0.00;;0;;0;32;100.00;1.00;100.00;8;100.00;0;;0;;0;;1;;0;100.00;0;;92;100.00;6;100;3;100.00;2;0;;0;;0;;100.00;2;100.00;4;0;;0;;0;;0;;5;0;8.00;62.00;28.25;1171.42;2.52
10.17.2021 01:00:00;1;cmm_cmm01alk;;;0;13;100.00;18;94.44;0;7;85.71;11;100.00;7;85.71;0;;22;0.00;;0;0.00;1;19;100.00;0.00;;2;100.00;0;;0;;0;;0;;0;;0;;42;100.00;1;100;6;100.00;0;1;100.00;0;;0;;0.00;1;100.00;3;0;;0;;0;;0;;5;0;11.00;15.00;26.41;1169.45;1.76
10.17.2021 02:00:00;1;cmm_cmm01alk;;;0;11;100.00;13;100.00;0;1;100.00;12;100.00;1;100.00;0;;0;;;0;;0;1;100.00;0.00;;0;;0;;0;;0;;0;;0;;0;;27;100.00;0;;1;100.00;1;0;;0;;0;;100.00;1;;0;0;;0;;0;;0;;3;0;5.00;12.00;26.18;1169.44;1.64
10.17.2021 03:00:00;1;cmm_cmm01alk;;;0;0;;0;;0;0;;0;;0;;0;;0;;;0;;0;3;100.00;0.00;;1;100.00;0;;0;;0;;0;;0;;0;;5;100.00;0;;0;;0;1;100.00;0;;0;;0.00;1;;0;0;;0;;0;;0;;1;0;3.00;10.00;25.58;1168.45;1.49
10.17.2021 04:00:00;1;cmm_cmm01alk;;;0;4;100.00;4;100.00;0;2;100.00;2;100.00;2;100.00;0;;44;0.00;;0;;0;2;100.00;0.00;;2;100.00;0;;0;;0;;0;;0;;0;;7;100.00;1;100;2;100.00;0;0;;0;;0;;;0;;0;0;;0;;0;;0;;3;0;5.00;19.00;25.58;1168.44;1.32
10.17.2021 05:00:00;1;cmm_cmm01alk;;;0;17;100.00;27;100.00;0;8;100.00;19;100.00;5;100.00;0;;9;0.00;;0;50.00;2;7;100.00;0.00;;2;50.00;1;100.00;0;;0;;0;;0;;0;;48;100.00;9;100;5;100.00;1;2;100.00;0;;2;100.00;50.00;2;100.00;2;0;;0;;0;;0;;8;0;13.00;17.00;27.41;1170.08;2.00
10.17.2021 06:00:00;1;cmm_cmm01alk;;;0;27;100.00;44;100.00;0;19;100.00;25;100.00;16;100.00;0;;50;0.00;;0;;0;33;100.00;0.00;;5;100.00;0;;0;;0;;0;;0;;0;;95;100.00;3;100;8;100.00;0;0;;0;;0;;;0;100.00;7;0;;0;;0;;0;;18;0;29.00;25.00;30.24;1173.32;3.09
